,plot,slope,inter,sd,rep,site,r2,RIL
1399,97,0.222524442,-1.830516479,0.560263182,P2,1,0.99908772,TM8
1400,97,0.218028047,-2.110508905,0.549352184,P3,1,0.997597532,TM8
1401,97,0.150461244,-1.166326665,0.393997818,P1,1,0.923621451,TM8
1402,98,0.20645612,-1.482789681,0.55068885,P1,1,0.890174818,RIJC367
1403,98,0.25234872,-2.509775392,0.642202933,P2,1,0.977889962,RIJC367
1404,98,0.340747786,-4.217707496,0.85754535,P3,1,0.999963708,RIJC367
1405,99,0.189502342,-1.397872782,0.478325452,P2,1,0.994064414,RIJC324
1406,99,0.213557132,-2.075961436,0.537655415,P3,1,0.999200073,RIJC324
1407,99,0.29554932,-3.234449884,0.743931048,P1,1,0.999601515,RIJC324
1408,D1,0.189927402,-1.219767439,0.572789096,P2,1,0.989528439,OACRex
1409,D1,0.187669618,-1.464157505,0.57020399,P3,1,0.974922167,OACRex
1410,D1,0.225151996,-1.792399216,0.686852608,P1,1,0.967090259,OACRex
1411,D11,0.244446202,-1.545146925,0.734340002,P2,1,0.997274524,Vista
1412,D11,0.263150618,-1.817245294,0.789694409,P3,1,0.999385797,Vista
1413,D11,0.227583758,-1.320998908,0.683083205,P1,1,0.999028371,Vista
1414,D13,0.250588925,-0.901731596,0.753411159,P1,1,0.995639589,CDCWM2
1415,D13,0.235424124,-1.003560424,0.719123621,P3,1,0.964577944,CDCWM2
1416,D13,0.335856725,-2.798098602,1.007577257,P2,1,0.999985939,CDCWM2
1417,D14,0.222165314,-1.245182056,0.666840561,P1,1,0.998966681,AC compass
1418,D14,0.229743706,-1.297206655,0.69582402,P2,1,0.981139863,AC compass
1419,D14,0.256484003,-1.805115248,0.774717055,P3,1,0.986454006,AC compass
1420,D15,0.401525344,-3.654658117,1.215937,P3,1,0.981400529,Tepary22
1421,D15,0.285745947,-0.867355676,0.857247273,P1,1,0.999977996,Tepary22
1422,D15,0.342885101,-2.732150969,1.033982918,P2,1,0.989721514,Tepary22
1423,D16,0.192030142,-0.738342536,0.576165218,P1,1,0.999740401,Pv230
1424,D16,0.204358227,-1.003221383,0.613369783,P3,1,0.999037995,Pv230
1425,D16,0.219822301,-1.31335392,0.660223597,P2,1,0.997709077,Pv230
1426,D17,0.216327,-1.219250047,0.668358348,P3,1,0.942855653,Lightning
1427,D17,0.174944675,-0.574087045,0.525080529,P1,1,0.999061301,Lightning
1428,D17,0.210559242,-1.299337829,0.632884656,P2,1,0.996189572,Lightning
1429,D18,0.168621253,-0.528507505,0.506755652,P3,1,0.99648308,Nautica
1430,D18,0.210209168,-1.428123137,0.630865605,P2,1,0.999245302,Nautica
1431,D18,0.268033253,-2.490662993,0.809988119,P1,1,0.985513478,Nautica
1432,D19,0.276160811,-1.359924842,0.828864632,P1,1,0.999077987,Envoy
1433,D19,0.299577407,-1.791243794,0.899234767,P2,1,0.998882595,Envoy
1434,D19,0.275113457,-1.381400513,0.82548073,P3,1,0.999659963,Envoy
1435,D2,0.199458994,-1.382047998,0.614308057,P1,1,0.948805808,Navigator
1436,D2,0.236116738,-1.845912658,0.713035935,P3,1,0.986900173,Navigator
1437,D2,0.162029282,-0.247684786,0.486099712,P2,1,0.999951181,Navigator
1438,D20,0.380286113,-3.181320192,1.141016201,P1,1,0.999723315,Tepary32
1439,D20,0.400513952,-3.304300031,1.206162753,P3,1,0.992352533,Tepary32
1440,D20,0.314989194,-1.668532896,0.945373939,P2,1,0.999140508,Tepary32
1441,D21,0.283670958,-3.274406533,0.713960338,P1,1,0.999801819,Nautica
1442,D21,0.230321682,-2.569427403,0.583662666,P2,1,0.986229899,Nautica
1443,D21,0.242221944,-2.750150109,0.609675988,P3,1,0.999680302,Nautica
1444,D22,0.37407313,-4.01628251,0.945296394,P1,1,0.991766358,Tepary22
1445,D22,0.260235871,-1.606787668,0.656238312,P2,1,0.995963682,Tepary22
1446,D22,0.247253912,-1.374122973,0.649505696,P3,1,0.917809949,Tepary22
1447,D23,0.21583737,-1.959788511,0.583700474,P1,1,0.865975359,Avalanche
1448,D23,0.256522308,-2.752888171,0.67214528,P3,1,0.922478634,Avalanche
1449,D23,0.249838157,-2.453485308,0.656423729,P2,1,0.917447746,Avalanche
1450,D24,0.335818145,-3.701083165,0.853845263,P3,1,0.979675653,Tepary32
1451,D24,0.35632958,-3.849446887,0.93145114,P2,1,0.926863843,Tepary32
1452,D24,0.296489553,-2.801935947,0.778480315,P1,1,0.918662241,Tepary32
1453,D25,0.223825874,-2.13546577,0.579742651,P2,1,0.944022665,Lightning
1454,D25,0.221746686,-1.85735178,0.915854839,P3,1,0.371272971,Lightning
1455,D25,0.258953765,-2.824233389,0.661119239,P1,1,0.971666467,Lightning
1456,D26,0.233614036,-1.709975763,0.609996084,P1,1,0.928915307,CDCWM2
1457,D26,0.307813579,-2.933516598,0.779387797,P2,1,0.98787204,CDCWM2
1458,D26,0.308869084,-2.97170902,0.778633788,P3,1,0.996585892,CDCWM2
1459,D27,0.352245848,-3.612059118,0.899285688,P1,1,0.971692272,Centa Pupil
1460,D27,0.363519278,-3.864603764,0.921318775,P2,1,0.985978392,Centa Pupil
1461,D27,0.468005849,-5.834985646,1.216508617,P3,1,0.937355923,Centa Pupil
1462,D28,0.21613831,-2.238677005,0.544434251,P3,1,0.998171046,AC compass
1463,D28,0.241918835,-2.180239001,0.615759985,P1,1,0.977572066,AC compass
1464,D28,0.254334806,-2.546136618,0.665497481,P2,1,0.925019977,AC compass
1465,D30,0.188286349,-1.621114351,0.495380709,P3,1,0.914938352,VAX1
1466,D30,0.218125776,-2.155808995,0.567377116,P1,1,0.936057859,VAX1
1467,D30,0.247916945,-2.542993999,0.643821732,P2,1,0.939103599,VAX1
1468,D31,0.278365206,-3.041234922,0.711687634,P1,1,0.968909934,Navigator
1469,D31,0.289855365,-3.160336657,0.738710692,P2,1,0.975093506,Navigator
1470,D31,0.257480726,-2.853818019,0.651850241,P3,1,0.98815742,Navigator
1471,D32,0.21728855,-2.294834953,0.54800419,P1,1,0.995722387,OACRex
1472,D32,0.198888559,-2.01623851,0.50126506,P3,1,0.997050331,OACRex
1473,D32,0.231461604,-2.494894413,0.582850764,P2,1,0.998793073,OACRex
1474,D33,0.36224079,-4.359040546,0.950053636,P3,1,0.920726837,Expresso
1475,D33,0.298904727,-2.791517793,0.763718764,P2,1,0.970132361,Expresso
1476,D33,0.315568138,-3.142904048,0.807025286,P1,1,0.968376755,Expresso
1477,D34,0.270560241,-3.202273501,0.681173628,P2,1,0.999182105,Pv230
1478,D34,0.263461497,-2.93403759,0.664053047,P3,1,0.996921837,Pv230
1479,D34,0.303196889,-3.787598856,0.76859561,P1,1,0.985566718,Pv230
1480,D35,0.359919192,-3.470401089,0.911515069,P1,1,0.98744895,Envoy
1481,D35,0.360024369,-3.384093648,0.907676303,P2,1,0.996400983,Envoy
1482,D35,0.36203095,-3.316095916,0.927191455,P3,1,0.965572539,Envoy
1483,D36,0.172845425,-1.576419585,0.440233355,P1,1,0.976297629,Vista
1484,D36,0.202293134,-1.713470455,0.429128541,P3,1,1,Vista
1485,D36,0.238916809,-2.424516937,0.617039679,P2,1,0.949510066,Vista
1486,D39,0.293525503,-2.499068297,0.740095728,P3,1,0.996203892,Portage
1487,D39,0.33384883,-3.451941429,0.852446776,P2,1,0.971398699,Portage
1488,D39,0.281723308,-2.514944579,0.711884991,P1,1,0.991877936,Portage
1489,D4,0.229054229,-1.383249138,0.688284085,P2,1,0.996744116,VAX1
1490,D4,0.181826814,-1.250116505,0.565869362,P3,1,0.929235956,VAX1
1491,D4,0.223895701,-1.576061512,0.671797574,P1,1,0.999671147,VAX1
1492,D40,0.277049124,-2.232229179,0.699035142,P1,1,0.994827748,Pv239
1493,D40,0.33603324,-3.461992885,0.850893655,P2,1,0.987748216,Pv239
1494,D40,0.240143732,-1.954903915,0.614541934,P3,1,0.967100954,Pv239
1495,D41,0.10861454,-1.280902988,0.726009059,P1,2,0.455093294,Nautica
1496,D41,0.104337925,-1.158218109,0.52259924,P2,2,0.810504484,Nautica
1497,D41,0.153560478,-2.083491145,0.733653196,P3,2,0.890811596,Nautica
1498,D42,0.365690513,-3.134850766,1.649075546,P1,2,0.999896074,CDCWM2
1499,D42,0.311620985,-1.490384816,1.423555189,P2,2,0.974346333,CDCWM2
1500,D42,0.174998612,1.569428201,0.793156624,P3,2,0.989828328,CDCWM2
1501,D43,0.404174914,-5.707707387,1.826035191,P3,2,0.996159783,OACRex
1502,D43,0.351027085,-4.725387956,1.66910302,P1,2,0.899339255,OACRex
1503,D43,0.218239524,-1.217092296,1.014403591,P2,2,0.941139138,OACRex
1504,D44,0.263312068,-1.478712166,1.187343002,P2,2,0.999994739,AC compass
1505,D44,0.206144783,-0.721155746,1.208453018,P1,2,0.591689325,AC compass
1506,D44,0.265296713,-1.663588637,1.197764977,P3,2,0.997537199,AC compass
1507,D45,0.244498389,-1.678978886,1.10661428,P1,2,0.992585764,Centa Pupil
1508,D45,0.214335506,-0.63042359,1.005010511,P3,2,0.924816596,Centa Pupil
1509,D45,0.305948631,-2.606573606,1.380177288,P2,2,0.999161877,Centa Pupil
1510,D47,0.438403144,-3.582446332,1.98223776,P1,2,0.994590739,Pv239
1511,D47,0.370904163,-1.635383594,1.813631543,P2,2,0.850420802,Pv239
1512,D47,0.571153402,-6.18896324,2.57924729,P3,2,0.997075743,Pv239
1513,D48,0.228622543,1.366492298,0.808302751,P2,2,1,Tepary32
1514,D48,0.503150817,-4.393909298,1.778906775,P3,2,1,Tepary32
1515,D48,0.373038617,-0.133117534,1.318890679,P1,2,1,Tepary32
1516,D49,0.214356822,0.993437419,1.053679473,P2,2,0.841523329,VAX1
1517,D49,0.422594421,-4.154876947,1.910573422,P3,2,0.994783641,VAX1
1518,D49,0.280713024,-1.919232785,1.265881965,P1,2,0.999878619,VAX1
1519,D5,0.184031407,-0.649174519,0.553209312,P2,1,0.995972709,Avalanche
1520,D5,0.23120995,-1.572406982,0.69631237,P1,1,0.992309909,Avalanche
1521,D5,0.211778614,-1.020887934,0.637484841,P3,1,0.993269243,Avalanche
1522,D50,0.209258986,0.648577029,1.017750836,P1,2,0.859594995,Pv230
1523,D50,0.195300184,1.264252118,0.882891544,P2,2,0.994945219,Pv230
1524,D50,0.231656559,0.296121568,1.046443204,P3,2,0.996475118,Pv230
1525,D52,0.30891946,-1.686846387,1.393375094,P2,2,0.9994545,Portage
1526,D52,0.39041766,-3.671124985,1.764014397,P3,2,0.996008943,Portage
1527,D52,0.355762009,-2.300460845,1.606560013,P1,2,0.997088737,Portage
1528,D53,0.318327563,-1.898118202,1.438519638,P2,2,0.995693056,Vista
1529,D53,0.304787182,-1.638355791,1.384410843,P3,2,0.985534868,Vista
1530,D53,0.347698628,-2.741785163,1.569597716,P1,2,0.997786947,Vista
1531,D54,0.333140605,-1.551942928,1.52225753,P2,2,0.973839659,Avalanche
1532,D54,0.479851374,-5.000251034,2.192987165,P1,2,0.973531227,Avalanche
1533,D54,0.414427165,-4.025500096,1.86918375,P3,2,0.99954193,Avalanche
1534,D55,0.362665453,-3.304655756,1.70894118,P1,2,0.915728486,Expressso
1535,D55,0.26214338,-1.129491906,1.184412485,P3,2,0.99604834,Expressso
1536,D55,0.676835303,-11.9443718,3.219708816,P2,2,0.89854823,Expressso
1537,D56,0.248925,1.054752228,1.176499813,P2,2,0.910252517,Envoy
1538,D56,0.278047649,-0.79936288,1.256940619,P1,2,0.99498724,Envoy
1539,D56,0.26164045,0.163896944,1.208918246,P3,2,0.952411192,Envoy
1540,D58,0.372001452,-2.600437218,1.677476824,P1,2,0.999964985,Navigator
1541,D58,0.446086648,-5.074405566,2.018736802,P3,2,0.992859118,Navigator
1542,D58,0.37143461,-4.326666767,1.686025854,P2,2,0.986835711,Navigator
1543,D59,0.383696982,-2.341743518,1.939665002,P2,2,0.79566799,Tepary22
1544,D59,0.432628332,-2.072682645,1.955017718,P1,2,0.995719698,Tepary22
1545,D59,0.230466476,0.732334659,1.281127736,P3,2,0.658020214,Tepary22
1546,D6,0.289751174,-1.541732612,0.870742385,P1,1,0.99658317,Pv239
1547,D6,0.316871002,-2.291689223,0.952097997,P3,1,0.996883024,Pv239
1548,D6,0.376304518,-3.324117635,1.148041762,P2,1,0.966954414,Pv239
1549,D60,0.289695222,-1.311296655,1.314404212,P1,2,0.987718896,Lightning
1550,D60,0.228482594,-1.136924061,1.030620074,P2,2,0.999350023,Lightning
1551,D60,0.181907013,0.297555928,0.859476451,P3,2,0.910834567,Lightning
1552,D62,0.441555415,-3.732992784,1.99114248,P3,2,0.999940903,Tepary32
1553,D62,0.380201472,-2.005220141,1.867761436,P1,2,0.842545494,Tepary32
1554,D62,0.388676918,-2.209838584,1.885532613,P2,2,0.864008438,Tepary32
1555,D63,0.316695767,-1.323042887,1.48204274,P3,2,0.928478051,AC compass
1556,D63,0.385699995,-2.935464259,1.742387103,P1,2,0.996365202,AC compass
1557,D63,0.31548172,-2.440570939,1.425073453,P2,2,0.996511882,AC compass
1558,D64,0.262061893,-1.457587734,1.18520234,P1,2,0.994102866,OACRex
1559,D64,0.226773102,-1.021689006,1.024130901,P3,2,0.996966858,OACRex
1560,D64,0.272258089,-1.479233634,1.229451267,P2,2,0.997120226,OACRex
1561,D65,0.311482399,-2.683541145,1.404998456,P1,2,0.999364475,Portage
1562,D65,0.244253535,-0.420704473,1.169859636,P2,2,0.886385782,Portage
1563,D65,0.296728265,-2.114589434,1.33872866,P3,2,0.998944344,Portage
1564,D66,0.414724088,-3.13562719,1.984916001,P3,2,0.887652206,Pv239
1565,D66,0.51860103,-4.591625379,2.471831325,P1,2,0.895030154,Pv239
1566,D66,0.553487986,-5.679559113,2.542987811,P2,2,0.963244237,Pv239
1567,D67,0.606727707,-5.22883427,2.772165496,P3,2,0.973997694,Tepary22
1568,D67,0.657060278,-6.544768237,3.004172141,P1,2,0.972678638,Tepary22
1569,D67,0.644541859,-6.269705484,2.943726457,P2,2,0.974800926,Tepary22
1570,D68,0.482434875,-6.124423413,2.188215115,P1,2,0.988339025,Avalanche
1571,D68,0.358403011,-2.445052396,1.618427687,P3,2,0.997160991,Avalanche
1572,D68,0.356571749,-2.309364068,1.616873972,P2,2,0.988894824,Avalanche
1573,D69,0.182792791,0.307741572,0.835361809,P2,2,0.973593075,Navigator
1574,D69,0.29311579,-2.161598111,1.726223217,P3,2,0.586263832,Navigator
1575,D69,0.28968797,-1.484550048,1.812976923,P1,2,0.519140545,Navigator
1576,D7,0.236712755,-1.528807716,0.714130885,P1,1,0.9888495,Expresso
1577,D7,0.246122981,-1.853204573,0.738939455,P2,1,0.998456461,Expresso
1578,D7,0.230589167,-1.629108628,0.694571775,P3,1,0.99194147,Expresso
1579,D70,0.298364695,-1.482669152,1.357355078,P1,2,0.982463675,CDCWM2
1580,D70,0.420635828,-3.801196217,1.899421031,P3,2,0.997191616,CDCWM2
1581,D70,0.388740228,-3.194471133,1.836574485,P2,2,0.910983386,CDCWM2
1582,D71,0.279272381,-1.42912176,1.690619321,P1,2,0.554846562,Nautica
1583,D71,0.310344718,-2.519142591,1.399439918,P2,2,0.99997417,Nautica
1584,D71,0.247924387,-1.483600598,1.133364403,P3,2,0.97298902,Nautica
1585,D72,0.176322307,-0.22072605,1.012383064,P3,2,0.616784367,VAX1
1586,D72,0.289282448,-2.659374533,1.373149767,P1,2,0.902437083,VAX1
1587,D72,0.288512912,-3.061858429,1.411612991,P2,2,0.849391278,VAX1
1588,D73,0.264688378,-2.094680241,1.238854154,P1,2,0.928192305,Expressso
1589,D73,0.212451673,-0.435895404,0.96653817,P3,2,0.982405691,Expressso
1590,D73,0.241340623,-1.194098226,1.094524637,P2,2,0.988594881,Expressso
1591,D74,NA,4.422107212,NA,P1,2,0,Seaforth
1592,D74,NA,3.840465534,NA,P2,2,0,Seaforth
1593,D74,NA,3.583820638,NA,P3,2,0,Seaforth
1594,D75,0.314503689,-2.47087137,1.434057633,P3,2,0.977972984,Vista
1595,D75,0.360996997,-3.402962773,1.665587137,P1,2,0.955170809,Vista
1596,D75,0.352852929,-3.374128027,1.677299621,P2,2,0.89985956,Vista
1597,D77,0.241589579,-1.016874396,1.089475201,P3,2,0.999839467,Lightning
1598,D77,0.260397411,-0.941913301,1.281646649,P2,2,0.839354245,Lightning
1599,D77,0.346020231,-3.432447367,1.560329031,P1,2,0.999952073,Lightning
1600,D78,0.472995591,-5.294882911,1.672291949,P2,2,1,Centa Pupil
1601,D78,0.377120841,-3.56837315,1.33332352,P3,2,1,Centa Pupil
1602,D78,0.115161316,1.76442018,0.407156737,P1,2,1,Centa Pupil
1603,D79,0.181650971,1.292008211,0.513786534,P1,2,1,Pv230
1604,D79,0.245136046,-0.492001592,0.693349442,P2,2,1,Pv230
1605,D79,0.161107456,1.328027178,0.455680699,P3,2,1,Pv230
1606,D8,0.280330548,-2.346506078,0.841010684,P3,1,0.999954724,Centa Pupil
1607,D8,0.257806291,-1.978259675,0.777387747,P1,1,0.98981527,Centa Pupil
1608,D8,0.281806385,-2.700063774,0.848224783,P2,1,0.993395644,Centa Pupil
1609,D80,0.244139731,0.239628799,1.152697931,P3,2,0.912125243,Envoy
1610,D80,0.287186658,-0.742225709,1.349036424,P2,2,0.921488135,Envoy
1611,D80,0.18219389,2.243341479,0.867741291,P1,2,0.896387252,Envoy
1612,D9,0.231226392,-1.547083723,0.694300226,P2,1,0.998211809,Portage
1613,D9,0.195055495,-0.807574096,0.592279578,P3,1,0.976124853,Portage
1614,D9,0.262566522,-2.491605681,0.787732033,P1,1,0.999917568,Portage
